Hogar propio,calle,Zona,tipovivienda,tiene discacidad,tiene celular,recibe el BDH,tiene negocio,AREA,AREA
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,Si,Si,No,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
1,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
1,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,Si,No,no pobre,no pobre
